Optimize time:1.8914444220728344
Begin Prob:-27118.770879171272
End Prob:-27050.327491280048
Substitution parameters back:[1, 0.2662420106327425, 0.1976009996867357, 0.21428833225995134, 0.32186865742057036, 3.820404650541293]
Substitution parameters hot:[1, 0.3732656870166198, 0.15247025513594128, 0.23016022968563649, 0.24410382816180246, 3.0944273806360383]
Transition parameters:[0.6000358858748864, 0.001053034926915746, 0.001066040854390544]
hscale parameters:3.8139233811517927
Trees:
((4:910.1101797225084,2:618.034370715906):910.1101797225084,(1:910.1101797225084,3:788.3690910223479):910.1101797225084);
(4:618.0796545601603,(1:618.1288002817763,(2:910.1101797225084,3:853.0433244014337):676.3504806612618):910.0391953335499);
(4:617.6961506820649,(3:566.1370088636424,(1:819.556633004266,2:618.0342438317376):897.1075084954464):618.034370715906);
((4:3471.090493867935,2:2357.1357368288286):3471.090493867935,(1:3471.090493867935,3:3006.7793092275188):3471.090493867935);
(4:2357.3084459412185,(1:2357.4958839579735,(2:3471.090493867935,3:3253.4418800700814):2579.54891204724):3470.819764847189);
(4:2355.845791533788,(3:2159.2031750403858,(1:3125.7262047930094,2:2357.1352529023325):3421.4993020576135):2357.1357368288286);

Position, Posteriors1, Posteriors2, Posteriors3, Posteriors4, Posteriors5, Posteriors6,
0, 0.29373775760374465, 0.3433011928077159, 0.34330000277026207, 0.006542027117912958, 0.006559510187870021, 0.006559509533918562,
1, 0.2948732049629359, 0.34380194909926387, 0.3438023746327235, 0.005855270901731578, 0.005833600856092792, 0.005833599568756319,
2, 0.3124672918401669, 0.3358563100083841, 0.33585848783562616, 0.0052261610521337565, 0.005295877609632797, 0.005295871677217745,
3, 0.3054049651262701, 0.34016483444851603, 0.3401665637763342, 0.004803537388485459, 0.004730045473423196, 0.004730053806705979,
4, 0.3179940856514037, 0.33449973701225333, 0.33450189449688117, 0.004291228315809801, 0.004356530334717766, 0.004356524209398218,
5, 0.310045108135483, 0.33904919481414303, 0.33904957178866574, 0.003971860407034235, 0.003942131747824237, 0.0039421331271508545,
6, 0.3292951826092305, 0.3299450743548781, 0.3299441369548062, 0.0035838046062717233, 0.0036159012238435925, 0.003615900270071474,
7, 0.31540462727713003, 0.3375946501589227, 0.3375927737558478, 0.0031456443781122385, 0.0031311509108184537, 0.0031311535399105297,
8, 0.340440659601856, 0.3258753505917074, 0.32587409132670336, 0.0025900254817117674, 0.0026099382315005557, 0.0026099347879969485,
9, 0.3386638301508491, 0.3274890622542929, 0.3274881766248223, 0.0021297451325232274, 0.002114591709811046, 0.0021145941490965693,
10, 0.3078756613183571, 0.34356452263324416, 0.3435643141245008, 0.0016594037957095588, 0.0016680501497505751, 0.0016680479999182356,
11, 0.2983946201043728, 0.34886679853973324, 0.34886768753227526, 0.0012900845543636138, 0.0012904045317608524, 0.0012904047623154054,
12, 0.30489470655494405, 0.34612667121760515, 0.3461286978277546, 0.0009507811752935511, 0.0009495716297688676, 0.0009495716189009432,
13, 0.3299845420428017, 0.33394832344615505, 0.3339524885882947, 0.0007046547504606399, 0.0007049951482347351, 0.0007049960495474891,
14, 0.34002894543286544, 0.32941709654802165, 0.3294217328655788, 0.0003754496083109486, 0.00037838814209584, 0.00037838743007632627,
15, 0.34436652515565025, 0.3274508775593329, 0.3274558770926203, 0.0002434291251072531, 0.000241645319655337, 0.00024164577486545974,
16, 0.34384107425010507, 0.3278055728937343, 0.3278104556997393, 0.0001808061145356132, 0.0001810455770505263, 0.00018104548979458243,
17, 0.33556800213445664, 0.3319907554414885, 0.3319940975538219, 0.0001494054476876409, 0.00014886960006068502, 0.00014886984724707384,
18, 0.31467336963396864, 0.34245832993848224, 0.3424580471255162, 0.00013683456112610658, 0.0001367094931137198, 0.00013670927434322077,
19, 0.32850830551458643, 0.3355722353969232, 0.3355716611223472, 0.00011554596065192553, 0.00011612596064000003, 0.00011612607117601181,
20, 0.30637738619619204, 0.346696884067245, 0.34669714429883497, 7.617317610154806e-05, 7.620621417511851e-05, 7.620607374354729e-05,
21, 0.3072145404640163, 0.34631049834422956, 0.3463115971481138, 5.445651897533688e-05, 5.445371419058434e-05, 5.4453837117432334e-05,
22, 0.3262258937098359, 0.33682289311228997, 0.3368255681882973, 4.196288889391484e-05, 4.1841107204686956e-05, 4.184101812294323e-05,
23, 0.321365764103917, 0.33925708376325486, 0.3392587196534191, 3.945572139734962e-05, 3.948834713580478e-05, 3.948843747021241e-05,
